 frequency       v(/u_c)         v(/u_c)         v(/u_1)         v(/u_1)         i(vs1)          i(vs1)          v(/e_c)         v(/e_c)        
 3.27340695e+00  4.84934672e-01  2.84660573e-01  4.84660847e-01  2.84486517e-01  5.44844607e-01 -8.54205839e-01  7.27402008e-01  4.26990859e-01 
 3.31131121e+00  4.92353325e-01  2.80392566e-01  4.92080048e-01  2.80223463e-01  5.22589910e-01 -8.41395155e-01  7.38529988e-01  4.20588850e-01 
 3.34965439e+00  4.99735584e-01  2.75882193e-01  4.99463129e-01  2.75718151e-01  5.00444779e-01 -8.27857232e-01  7.49603375e-01  4.13823290e-01 
 3.38844156e+00  5.07071875e-01  2.71126726e-01  5.06800528e-01  2.70967848e-01  4.78437949e-01 -8.13583898e-01  7.60607812e-01  4.06690089e-01 
 3.42767787e+00  5.14352286e-01  2.66123845e-01  5.14082346e-01  2.65970226e-01  4.56599170e-01 -7.98568207e-01  7.71528429e-01  3.99185767e-01 
 3.46736850e+00  5.21566583e-01  2.60871670e-01  5.21298359e-01  2.60723396e-01  4.34959165e-01 -7.82804530e-01  7.82349875e-01  3.91307504e-01 
 3.50751874e+00  5.28704227e-01  2.55368791e-01  5.28438039e-01  2.55225938e-01  4.13549565e-01 -7.66288651e-01  7.93056340e-01  3.83053186e-01 
 3.54813389e+00  5.35754394e-01  2.49614299e-01  5.35490575e-01  2.49476934e-01  3.92402853e-01 -7.49017857e-01  8.03631591e-01  3.74421448e-01 
 3.58921935e+00  5.42706005e-01  2.43607817e-01  5.42444898e-01  2.43475994e-01  3.71552284e-01 -7.30991034e-01  8.14059007e-01  3.65411726e-01 
 3.63078055e+00  5.49547748e-01  2.37349530e-01  5.49289706e-01  2.37223292e-01  3.51031805e-01 -7.12208750e-01  8.24321622e-01  3.56024294e-01 
 3.67282300e+00  5.56268113e-01  2.30840209e-01  5.56013501e-01  2.30719587e-01  3.30875964e-01 -6.92673341e-01  8.34402170e-01  3.46260314e-01 
 3.71535229e+00  5.62855423e-01  2.24081245e-01  5.62604613e-01  2.23966255e-01  3.11119803e-01 -6.72388991e-01  8.44283134e-01  3.36121867e-01 
 3.75837404e+00  5.69297870e-01  2.17074664e-01  5.69051247e-01  2.16965309e-01  2.91798757e-01 -6.51361805e-01  8.53946805e-01  3.25611996e-01 
 3.80189396e+00  5.75583558e-01  2.09823157e-01  5.75341512e-01  2.09719425e-01  2.72948529e-01 -6.29599874e-01  8.63375337e-01  3.14734735e-01 
 3.84591782e+00  5.81700541e-01  2.02330095e-01  5.81463474e-01  2.02231959e-01  2.54604963e-01 -6.07113334e-01  8.72550812e-01  3.03495143e-01 
 3.89045145e+00  5.87636872e-01  1.94599549e-01  5.87405191e-01  1.94506964e-01  2.36803915e-01 -5.83914419e-01  8.81455308e-01  2.91899324e-01 
 3.93550075e+00  5.93380646e-01  1.86636301e-01  5.93154766e-01  1.86549206e-01  2.19581106e-01 -5.60017496e-01  8.90070969e-01  2.79954451e-01 
 3.98107171e+00  5.98920052e-01  1.78445853e-01  5.98700394e-01  1.78364169e-01  2.02971976e-01 -5.35439101e-01  8.98380078e-01  2.67668780e-01 
 4.02717034e+00  6.04243425e-01  1.70034436e-01  6.04030415e-01  1.69958066e-01  1.87011530e-01 -5.10197950e-01  9.06365137e-01  2.55051655e-01 
 4.07380278e+00  6.09339294e-01  1.61409011e-01  6.09133364e-01  1.61337839e-01  1.71734182e-01 -4.84314949e-01  9.14008941e-01  2.42113516e-01 
 4.12097519e+00  6.14196442e-01  1.52577264e-01  6.13998025e-01  1.52511155e-01  1.57173591e-01 -4.57813185e-01  9.21294663e-01  2.28865896e-01 
 4.16869383e+00  6.18803956e-01  1.43547602e-01  6.18613488e-01  1.43486402e-01  1.43362500e-01 -4.30717906e-01  9.28205933e-01  2.15321403e-01 
 4.21696503e+00  6.23151281e-01  1.34329140e-01  6.22969202e-01  1.34272673e-01  1.30332568e-01 -4.03056485e-01  9.34726922e-01  2.01493710e-01 
 4.26579519e+00  6.27228281e-01  1.24931685e-01  6.27055029e-01  1.24879757e-01  1.18114211e-01 -3.74858370e-01  9.40842422e-01  1.87397527e-01 
 4.31519077e+00  6.31025286e-01  1.15365713e-01  6.30861299e-01  1.15318108e-01  1.06736435e-01 -3.46155019e-01  9.46537929e-01  1.73048570e-01 
 4.36515832e+00  6.34533147e-01  1.05642346e-01  6.34378861e-01  1.05598827e-01  9.62266824e-02 -3.16979824e-01  9.51799720e-01  1.58463520e-01 
 4.41570447e+00  6.37743289e-01  9.57733179e-02  6.37599139e-01  9.57336269e-02  8.66106731e-02 -2.87368013e-01  9.56614934e-01  1.43659977e-01 
 4.46683592e+00  6.40647760e-01  8.57709380e-02  6.40514173e-01  8.57347972e-02  7.79122619e-02 -2.57356548e-01  9.60971639e-01  1.28656407e-01 
 4.51855944e+00  6.43239272e-01  7.56480539e-02  6.43116675e-01  7.56151641e-02  7.01532969e-02 -2.26983996e-01  9.64858909e-01  1.13472081e-01 
 4.57088190e+00  6.45511254e-01  6.54180040e-02  6.45400063e-01  6.53880456e-02  6.33534903e-02 -1.96290402e-01  9.68266881e-01  9.81270060e-02 
 4.62381021e+00  6.47457881e-01  5.50945697e-02  6.47358507e-01  5.50672027e-02  5.75302995e-02 -1.65317137e-01  9.71186822e-01  8.26418546e-02 
 4.67735141e+00  6.49074118e-01  4.46919226e-02  6.48986963e-01  4.46667870e-02  5.26988202e-02 -1.34106743e-01  9.73611178e-01  6.70378839e-02 
 4.73151259e+00  6.50355747e-01  3.42245684e-02  6.50281202e-01  3.42012845e-02  4.88716930e-02 -1.02702763e-01  9.75533621e-01  5.13368526e-02 
 4.78630092e+00  6.51299394e-01  2.37072883e-02  6.51237840e-01  2.36854576e-02  4.60590242e-02 -7.11495677e-02  9.76949091e-01  3.55609324e-02 
 4.84172368e+00  6.51902550e-01  1.31550778e-02  6.51854357e-01  1.31342832e-02  4.42683218e-02 -3.94921677e-02  9.77853825e-01  1.97326168e-02 
 4.89778819e+00  6.52163589e-01  2.58308362e-03  6.52129112e-01  2.56289002e-03  4.35044482e-02 -7.77602672e-03  9.78245383e-01  3.87462543e-03 
 4.95450191e+00  6.52081775e-01 -7.99346107e-03  6.52061358e-01 -8.01350565e-03  4.37695886e-02  2.39531322e-02  9.78122662e-01 -1.19901916e-02 
 5.01187234e+00  6.51657271e-01 -1.85593015e-02  6.51651240e-01 -1.85796653e-02  4.50632370e-02  5.56495231e-02  9.77485906e-01 -2.78389522e-02 
 5.06990708e+00  6.50891133e-01 -2.90992267e-02  6.50899800e-01 -2.91203936e-02  4.73821993e-02  8.72674928e-02  9.76336700e-01 -4.36488401e-02 
